Invoice No,SalesRepID,Customer ID,Invoice Date,Due Date,Invoice Amount,Amount Paid,Outstanding Amount
INV00725,SR012,CUST066,9/7/2023 0:00,7/9/2023 0:00,4015,0,4015
INV00728,SR012,CUST104,29/5/2023 0:00,28/6/2023 0:00,15094.16,0,15094.16
INV00729,SR012,CUST104,13/10/2024 0:00,12/12/2024 0:00,2475.08,0,2475.08
INV00730,SR012,CUST051,8/2/2025 0:00,25/3/2025 0:00,23519.43,0,23519.43
INV00731,SR012,CUST039,9/1/2024 0:00,9/3/2024 0:00,19000.77,0,19000.77
INV00732,SR012,CUST051,19/2/2025 0:00,21/3/2025 0:00,14872.29,14872.29,0
INV00737,SR012,CUST051,5/6/2024 0:00,20/7/2024 0:00,20802,10401,10401
INV00750,SR012,CUST036,6/6/2025 0:00,6/7/2025 0:00,23430.46,5857.62,17572.84
INV00761,SR012,CUST066,8/10/2024 0:00,7/12/2024 0:00,11276.46,11276.46,0
INV00766,SR012,CUST118,20/8/2024 0:00,19/10/2024 0:00,22608.88,5652.22,16956.66
INV00770,SR012,CUST047,9/5/2025 0:00,8/6/2025 0:00,1684.89,0,1684.89
INV00781,SR012,CUST047,25/2/2024 0:00,26/3/2024 0:00,10646.46,10646.46,0
INV00784,SR012,CUST045,3/12/2024 0:00,17/1/2025 0:00,15324.69,11493.52,3831.17
INV00788,SR012,CUST115,19/11/2025 0:00,3/1/2026 0:00,5028.54,2514.27,2514.27
INV00789,SR012,CUST115,18/4/2023 0:00,2/6/2023 0:00,1959.88,489.97,1469.91
INV00790,SR012,CUST036,16/5/2023 0:00,15/7/2023 0:00,15306.8,7653.4,7653.4
INV00791,SR012,CUST036,28/12/2023 0:00,11/2/2024 0:00,19210.46,0,19210.46
INV00792,SR012,CUST026,9/5/2023 0:00,23/6/2023 0:00,13323.33,3330.83,9992.5
INV00793,SR012,CUST043,29/5/2024 0:00,28/7/2024 0:00,6055.93,4541.95,1513.98
INV00796,SR012,CUST020,17/4/2024 0:00,16/6/2024 0:00,11324.93,0,11324.93
INV00799,SR012,CUST104,19/8/2023 0:00,18/10/2023 0:00,5456.2,0,5456.2
INV00804,SR012,CUST047,2/11/2025 0:00,17/12/2025 0:00,12340.71,0,12340.71
INV00805,SR012,CUST090,14/5/2024 0:00,13/7/2024 0:00,9878.21,9878.21,0
INV00809,SR012,CUST090,24/8/2024 0:00,23/9/2024 0:00,2020.01,0,2020.01
INV00811,SR012,CUST104,19/7/2024 0:00,2/9/2024 0:00,14559.71,3639.93,10919.78
INV00817,SR012,CUST104,11/10/2025 0:00,10/12/2025 0:00,2901.19,2901.19,0
INV00819,SR012,CUST043,28/11/2024 0:00,27/1/2025 0:00,5039.28,3779.46,1259.82
INV00823,SR012,CUST112,10/10/2025 0:00,9/11/2025 0:00,23676.29,5919.07,17757.22
INV00831,SR012,CUST092,7/7/2023 0:00,21/8/2023 0:00,6523.26,0,6523.26
INV00834,SR012,CUST118,9/11/2025 0:00,24/12/2025 0:00,17265.7,8632.85,8632.85
INV00835,SR012,CUST051,30/9/2023 0:00,14/11/2023 0:00,23750.03,5937.51,17812.52
INV00847,SR012,CUST090,16/8/2024 0:00,30/9/2024 0:00,8716.6,0,8716.6
INV00849,SR012,CUST036,1/3/2023 0:00,31/3/2023 0:00,2911.39,0,2911.39
INV00850,SR012,CUST054,3/7/2025 0:00,1/9/2025 0:00,23939.65,23939.65,0
INV00851,SR012,CUST087,30/7/2023 0:00,28/9/2023 0:00,15184.31,0,15184.31
INV00855,SR012,CUST054,24/9/2025 0:00,8/11/2025 0:00,6304.64,4728.48,1576.16
INV00857,SR012,CUST115,17/5/2025 0:00,16/6/2025 0:00,4886.28,2443.14,2443.14
INV00861,SR012,CUST047,2/7/2023 0:00,1/8/2023 0:00,12139.7,0,12139.7
INV00868,SR012,CUST117,28/8/2025 0:00,12/10/2025 0:00,6396.43,0,6396.43
INV00869,SR012,CUST026,16/10/2025 0:00,15/12/2025 0:00,21920.53,5480.13,16440.4
INV00875,SR012,CUST090,3/2/2024 0:00,3/4/2024 0:00,4931.85,0,4931.85
INV00884,SR012,CUST017,19/2/2023 0:00,20/4/2023 0:00,1960.62,980.31,980.31
INV00885,SR012,CUST043,30/8/2025 0:00,14/10/2025 0:00,17455.24,0,17455.24
INV00886,SR012,CUST059,11/9/2023 0:00,10/11/2023 0:00,3929.69,982.42,2947.27
INV00888,SR012,CUST051,16/7/2024 0:00,15/8/2024 0:00,13940.42,13940.42,0
INV00889,SR012,CUST054,26/1/2025 0:00,25/2/2025 0:00,10367.12,2591.78,7775.34
INV00890,SR012,CUST024,30/6/2024 0:00,14/8/2024 0:00,13230.49,13230.49,0
INV00895,SR012,CUST117,4/12/2024 0:00,2/2/2025 0:00,3758.74,3758.74,0
INV00898,SR012,CUST049,29/9/2024 0:00,28/11/2024 0:00,22050.24,22050.24,0
INV00902,SR012,CUST022,2/10/2024 0:00,1/11/2024 0:00,9208.26,9208.26,0
INV00903,SR012,CUST026,2/3/2025 0:00,1/4/2025 0:00,16895.87,0,16895.87
INV00907,SR012,CUST049,7/7/2023 0:00,6/8/2023 0:00,15047.63,7523.82,7523.81
INV00909,SR012,CUST081,1/7/2024 0:00,31/7/2024 0:00,4455.72,2227.86,2227.86
INV00912,SR012,CUST049,25/5/2025 0:00,9/7/2025 0:00,14472.03,0,14472.03
INV00913,SR012,CUST020,9/9/2024 0:00,8/11/2024 0:00,5647.63,0,5647.63
INV00914,SR012,CUST118,18/2/2024 0:00,18/4/2024 0:00,18685.65,0,18685.65
INV00916,SR012,CUST092,12/6/2023 0:00,11/8/2023 0:00,9193.38,9193.38,0
INV00919,SR012,CUST104,24/6/2025 0:00,24/7/2025 0:00,6898.48,0,6898.48
INV00920,SR012,CUST049,24/7/2023 0:00,23/8/2023 0:00,17526.35,8763.17,8763.18
INV00923,SR012,CUST096,18/8/2024 0:00,17/10/2024 0:00,18508.12,0,18508.12
INV00926,SR012,CUST087,15/7/2023 0:00,14/8/2023 0:00,3762.96,2822.22,940.74
INV00927,SR012,CUST051,20/11/2024 0:00,19/1/2025 0:00,6902.66,1725.66,5177
INV00934,SR012,CUST049,14/6/2025 0:00,14/7/2025 0:00,7497.84,7497.84,0
INV00935,SR012,CUST045,22/5/2023 0:00,6/7/2023 0:00,18497.9,9248.95,9248.95
INV00944,SR012,CUST115,20/3/2024 0:00,19/4/2024 0:00,10480.46,7860.34,2620.12
INV00945,SR012,CUST047,29/2/2024 0:00,30/3/2024 0:00,13273.74,0,13273.74
INV00947,SR012,CUST066,20/9/2024 0:00,19/11/2024 0:00,5309.21,2654.6,2654.61
INV00948,SR012,CUST118,13/6/2025 0:00,13/7/2025 0:00,1052.83,0,1052.83
INV00949,SR012,CUST092,4/5/2024 0:00,3/7/2024 0:00,21610.79,5402.7,16208.09
INV00954,SR012,CUST051,16/10/2023 0:00,15/11/2023 0:00,11027,0,11027
INV00970,SR012,CUST087,25/12/2025 0:00,8/2/2026 0:00,13192.9,0,13192.9
INV00972,SR012,CUST092,8/4/2023 0:00,7/6/2023 0:00,7440.47,0,7440.47
INV00983,SR012,CUST087,26/1/2024 0:00,11/3/2024 0:00,11733.7,11733.7,0
INV00984,SR012,CUST059,4/10/2023 0:00,3/11/2023 0:00,14332.47,3583.12,10749.35
INV00986,SR012,CUST054,18/1/2024 0:00,17/2/2024 0:00,17137.13,4284.28,12852.85
INV00990,SR012,CUST051,11/1/2024 0:00,11/3/2024 0:00,7536.92,0,7536.92
INV00992,SR012,CUST092,1/8/2023 0:00,15/9/2023 0:00,1705.91,852.96,852.95
INV00997,SR012,CUST096,27/9/2025 0:00,27/10/2025 0:00,3884.07,0,3884.07
INV01008,SR012,CUST054,9/11/2024 0:00,8/1/2025 0:00,16317.26,4079.32,12237.94
INV01022,SR012,CUST112,20/7/2024 0:00,19/8/2024 0:00,8148.65,4074.32,4074.33
INV01024,SR012,CUST036,12/7/2024 0:00,26/8/2024 0:00,16307.86,12230.9,4076.96
INV01030,SR012,CUST047,13/2/2025 0:00,30/3/2025 0:00,19692.99,14769.74,4923.25
INV01032,SR012,CUST020,22/1/2024 0:00,22/3/2024 0:00,9570.69,9570.69,0
INV01037,SR012,CUST087,30/4/2024 0:00,30/5/2024 0:00,23929.15,0,23929.15
INV01040,SR012,CUST020,11/10/2025 0:00,10/11/2025 0:00,2029.57,507.39,1522.18
INV01048,SR012,CUST044,23/8/2025 0:00,7/10/2025 0:00,21538.1,10769.05,10769.05
INV01053,SR012,CUST024,5/11/2025 0:00,5/12/2025 0:00,23653.09,23653.09,0
INV01054,SR012,CUST081,28/7/2024 0:00,11/9/2024 0:00,17222.24,12916.68,4305.56
INV01058,SR012,CUST059,12/7/2025 0:00,10/9/2025 0:00,13008.98,0,13008.98
INV01060,SR012,CUST087,11/5/2023 0:00,10/7/2023 0:00,8145.57,6109.18,2036.39
INV01061,SR012,CUST096,19/12/2023 0:00,17/2/2024 0:00,20158.7,10079.35,10079.35
INV01062,SR012,CUST081,15/7/2023 0:00,14/8/2023 0:00,21604.74,0,21604.74
INV01064,SR012,CUST115,18/10/2025 0:00,17/12/2025 0:00,23833.48,0,23833.48
INV01065,SR012,CUST081,6/10/2024 0:00,20/11/2024 0:00,8556.15,2139.04,6417.11
INV01069,SR012,CUST066,7/10/2024 0:00,6/11/2024 0:00,23670.87,5917.72,17753.15
INV01074,SR012,CUST118,8/9/2025 0:00,7/11/2025 0:00,18678.45,0,18678.45
INV01075,SR012,CUST022,10/8/2024 0:00,9/10/2024 0:00,17104.22,8552.11,8552.11
INV01079,SR012,CUST026,9/7/2023 0:00,23/8/2023 0:00,1814.05,907.02,907.03
INV01084,SR012,CUST087,31/7/2025 0:00,30/8/2025 0:00,4622.83,0,4622.83
INV01095,SR012,CUST017,24/12/2024 0:00,7/2/2025 0:00,3082.33,770.58,2311.75
INV01098,SR012,CUST102,25/12/2025 0:00,23/2/2026 0:00,17577.09,0,17577.09
INV01100,SR012,CUST087,24/7/2025 0:00,22/9/2025 0:00,22042.35,11021.18,11021.17
INV01101,SR012,CUST117,5/9/2023 0:00,5/10/2023 0:00,18271.6,0,18271.6
INV01117,SR012,CUST045,6/8/2025 0:00,20/9/2025 0:00,13834.3,0,13834.3
INV01118,SR012,CUST017,4/4/2024 0:00,19/5/2024 0:00,24406.58,0,24406.58
INV01119,SR012,CUST026,4/7/2024 0:00,2/9/2024 0:00,9543.84,4771.92,4771.92
INV01121,SR012,CUST092,24/4/2025 0:00,8/6/2025 0:00,8930.24,6697.68,2232.56
INV01126,SR012,CUST054,6/6/2025 0:00,5/8/2025 0:00,12940.07,12940.07,0
INV01129,SR012,CUST051,22/5/2023 0:00,21/7/2023 0:00,6624.34,4968.26,1656.08
INV01131,SR012,CUST036,15/5/2024 0:00,29/6/2024 0:00,16747.08,16747.08,0
INV01132,SR012,CUST115,19/4/2025 0:00,19/5/2025 0:00,15086.48,7543.24,7543.24
INV01133,SR012,CUST026,2/12/2024 0:00,1/1/2025 0:00,10671.07,0,10671.07
INV01139,SR012,CUST036,3/6/2023 0:00,3/7/2023 0:00,10764.76,2691.19,8073.57
INV01141,SR012,CUST059,23/10/2024 0:00,7/12/2024 0:00,6787.86,1696.96,5090.9
INV01142,SR012,CUST039,24/3/2023 0:00,23/4/2023 0:00,18926.8,4731.7,14195.1
INV01143,SR012,CUST104,4/8/2025 0:00,3/9/2025 0:00,13065.43,9799.07,3266.36
INV01145,SR012,CUST054,11/10/2023 0:00,10/12/2023 0:00,15103.23,0,15103.23
INV01149,SR012,CUST024,1/2/2025 0:00,3/3/2025 0:00,8952.91,6714.68,2238.23
INV01150,SR012,CUST118,24/9/2024 0:00,23/11/2024 0:00,1840.95,1380.71,460.24
INV01151,SR012,CUST022,25/2/2025 0:00,27/3/2025 0:00,5503.93,0,5503.93
INV01155,SR012,CUST036,22/7/2025 0:00,20/9/2025 0:00,22917.54,0,22917.54
INV01157,SR012,CUST020,24/7/2025 0:00,23/8/2025 0:00,18686.16,14014.62,4671.54
INV01162,SR012,CUST081,3/11/2024 0:00,2/1/2025 0:00,23255.8,0,23255.8
INV01168,SR012,CUST026,10/8/2023 0:00,24/9/2023 0:00,15722.6,15722.6,0
INV01169,SR012,CUST066,10/2/2023 0:00,27/3/2023 0:00,18108.59,18108.59,0
INV01170,SR012,CUST117,9/3/2023 0:00,23/4/2023 0:00,3209.79,0,3209.79
INV01174,SR012,CUST017,5/11/2025 0:00,4/1/2026 0:00,1818.85,909.42,909.43
INV01178,SR012,CUST043,7/3/2024 0:00,6/4/2024 0:00,20158.84,0,20158.84
INV01179,SR012,CUST104,25/9/2023 0:00,24/11/2023 0:00,8860.49,2215.12,6645.37
INV01182,SR012,CUST039,8/5/2024 0:00,22/6/2024 0:00,12967.9,0,12967.9
INV01188,SR012,CUST044,28/12/2024 0:00,11/2/2025 0:00,24726.59,0,24726.59
INV01189,SR012,CUST051,24/4/2024 0:00,8/6/2024 0:00,12339.19,0,12339.19
INV01191,SR012,CUST102,28/10/2025 0:00,12/12/2025 0:00,18986.95,0,18986.95
INV01196,SR012,CUST044,12/7/2024 0:00,26/8/2024 0:00,2885.49,0,2885.49
INV01197,SR012,CUST059,10/6/2024 0:00,25/7/2024 0:00,17806.11,0,17806.11
INV01198,SR012,CUST049,20/10/2024 0:00,19/11/2024 0:00,8966.7,4483.35,4483.35
INV01200,SR012,CUST017,30/3/2025 0:00,29/5/2025 0:00,10385.28,10385.28,0
INV01205,SR012,CUST047,19/5/2024 0:00,18/6/2024 0:00,514.65,0,514.65
INV01214,SR012,CUST081,13/7/2023 0:00,27/8/2023 0:00,9733.24,4866.62,4866.62
INV01215,SR012,CUST087,13/12/2023 0:00,27/1/2024 0:00,21959.67,21959.67,0
INV01217,SR012,CUST118,2/8/2023 0:00,1/9/2023 0:00,12577.45,12577.45,0
INV01226,SR012,CUST059,22/1/2025 0:00,21/2/2025 0:00,19687.46,0,19687.46
INV01227,SR012,CUST026,16/5/2025 0:00,15/6/2025 0:00,3501.2,2625.9,875.3
INV01230,SR012,CUST026,14/10/2024 0:00,28/11/2024 0:00,2228.12,557.03,1671.09
INV01231,SR012,CUST047,1/12/2024 0:00,31/12/2024 0:00,22781.02,5695.26,17085.76
INV01236,SR012,CUST017,8/2/2024 0:00,24/3/2024 0:00,23908.48,5977.12,17931.36
INV01238,SR012,CUST026,14/5/2025 0:00,28/6/2025 0:00,21561.31,21561.31,0
INV01244,SR012,CUST117,17/1/2024 0:00,17/3/2024 0:00,23402.49,23402.49,0
INV01247,SR012,CUST115,6/7/2024 0:00,20/8/2024 0:00,22260.69,11130.34,11130.35
INV01251,SR012,CUST059,30/11/2025 0:00,14/1/2026 0:00,9737.82,4868.91,4868.91
INV01252,SR012,CUST087,1/2/2024 0:00,2/3/2024 0:00,10136.36,2534.09,7602.27
INV01258,SR012,CUST039,6/8/2024 0:00,5/10/2024 0:00,12831.96,0,12831.96
INV01261,SR012,CUST059,20/3/2024 0:00,19/5/2024 0:00,16315.59,8157.8,8157.79
INV01264,SR012,CUST017,14/9/2025 0:00,13/11/2025 0:00,2642.44,1981.83,660.61
INV01267,SR012,CUST024,23/6/2023 0:00,23/7/2023 0:00,1475.38,368.84,1106.54
INV01271,SR012,CUST045,29/4/2025 0:00,28/6/2025 0:00,9132.01,4566,4566.01
INV01275,SR012,CUST043,16/8/2024 0:00,30/9/2024 0:00,23720.6,0,23720.6
INV01277,SR012,CUST090,16/2/2024 0:00,1/4/2024 0:00,19206.14,9603.07,9603.07
INV01279,SR012,CUST087,28/11/2023 0:00,28/12/2023 0:00,24540.81,0,24540.81
INV01281,SR012,CUST039,10/2/2023 0:00,27/3/2023 0:00,19493.25,0,19493.25
INV01296,SR012,CUST066,15/9/2023 0:00,30/10/2023 0:00,4138.42,0,4138.42
INV01307,SR012,CUST096,2/9/2024 0:00,1/11/2024 0:00,9381.3,9381.3,0
INV01309,SR012,CUST039,14/3/2023 0:00,13/5/2023 0:00,5500.15,2750.08,2750.07
INV01317,SR012,CUST117,13/7/2024 0:00,11/9/2024 0:00,1121.04,0,1121.04
INV01332,SR012,CUST049,29/7/2024 0:00,27/9/2024 0:00,8038.14,8038.14,0
INV01334,SR012,CUST045,18/7/2025 0:00,1/9/2025 0:00,4461.52,4461.52,0
INV01351,SR012,CUST049,5/5/2023 0:00,4/7/2023 0:00,15137.02,0,15137.02
INV01355,SR012,CUST059,7/10/2024 0:00,21/11/2024 0:00,11893.39,11893.39,0
INV01359,SR012,CUST043,7/3/2025 0:00,6/4/2025 0:00,10882.37,8161.78,2720.59
INV01361,SR012,CUST039,28/2/2023 0:00,14/4/2023 0:00,24057.99,24057.99,0
INV01374,SR012,CUST059,17/6/2025 0:00,1/8/2025 0:00,23554.31,11777.16,11777.15
INV01376,SR012,CUST020,7/12/2023 0:00,6/1/2024 0:00,18669.87,4667.47,14002.4
INV01379,SR012,CUST054,30/9/2025 0:00,30/10/2025 0:00,10178.81,10178.81,0
INV01380,SR012,CUST117,27/10/2023 0:00,11/12/2023 0:00,1755.95,1755.95,0
INV01381,SR012,CUST115,19/5/2023 0:00,3/7/2023 0:00,10345.97,2586.49,7759.48
INV01388,SR012,CUST090,22/9/2025 0:00,6/11/2025 0:00,18859.55,0,18859.55
INV01396,SR012,CUST054,25/9/2025 0:00,25/10/2025 0:00,18020.56,0,18020.56
INV01397,SR012,CUST047,3/6/2024 0:00,2/8/2024 0:00,23949.8,23949.8,0
INV01398,SR012,CUST087,31/5/2024 0:00,30/7/2024 0:00,10964.07,8223.05,2741.02
INV01399,SR012,CUST049,18/10/2024 0:00,17/12/2024 0:00,12139.96,6069.98,6069.98
INV01402,SR012,CUST020,5/3/2023 0:00,4/5/2023 0:00,17828.33,17828.33,0
INV01410,SR012,CUST017,14/10/2025 0:00,13/12/2025 0:00,6437.67,1609.42,4828.25
INV01415,SR012,CUST102,30/3/2025 0:00,29/4/2025 0:00,18338.85,18338.85,0
INV01429,SR012,CUST092,10/2/2025 0:00,27/3/2025 0:00,10144.07,0,10144.07
INV01443,SR012,CUST059,16/4/2025 0:00,16/5/2025 0:00,5313.93,2656.96,2656.97
INV01451,SR012,CUST090,24/6/2025 0:00,24/7/2025 0:00,23851.44,17888.58,5962.86
INV01461,SR012,CUST081,23/4/2023 0:00,22/6/2023 0:00,14328.21,14328.21,0
INV01464,SR012,CUST045,1/8/2024 0:00,15/9/2024 0:00,9803.57,0,9803.57
INV01465,SR012,CUST096,24/12/2025 0:00,22/2/2026 0:00,15621.26,7810.63,7810.63
INV01468,SR012,CUST115,29/6/2025 0:00,13/8/2025 0:00,23103.79,11551.9,11551.89
INV01484,SR012,CUST092,24/12/2023 0:00,22/2/2024 0:00,16628.53,12471.4,4157.13
INV01486,SR012,CUST059,24/7/2025 0:00,23/8/2025 0:00,7280.48,0,7280.48
INV01487,SR012,CUST059,10/1/2024 0:00,24/2/2024 0:00,14175.19,10631.39,3543.8
INV01492,SR012,CUST045,3/7/2023 0:00,17/8/2023 0:00,8533.16,4266.58,4266.58
INV00015,SR022,CUST029,5/12/2025 0:00,4/1/2026 0:00,11622.75,8717.06,2905.69
INV00016,SR022,CUST013,17/1/2023 0:00,3/3/2023 0:00,19179.95,0,19179.95
INV00020,SR022,CUST002,23/3/2024 0:00,22/5/2024 0:00,4799.54,0,4799.54
INV00037,SR022,CUST058,11/7/2023 0:00,25/8/2023 0:00,23214.53,17410.9,5803.63
INV00042,SR022,CUST029,4/6/2025 0:00,19/7/2025 0:00,20044.44,15033.33,5011.11
INV00043,SR022,CUST120,5/12/2024 0:00,19/1/2025 0:00,9501.07,0,9501.07
INV00070,SR022,CUST013,7/3/2025 0:00,6/5/2025 0:00,22756.65,0,22756.65
INV00083,SR022,CUST013,22/7/2025 0:00,21/8/2025 0:00,1246.36,623.18,623.18
INV00093,SR022,CUST009,13/8/2024 0:00,12/10/2024 0:00,14003.42,0,14003.42
INV00099,SR022,CUST083,23/11/2024 0:00,23/12/2024 0:00,6318.22,1579.56,4738.66
INV00106,SR022,CUST025,30/3/2024 0:00,29/4/2024 0:00,9803.91,0,9803.91
INV00118,SR022,CUST058,21/12/2024 0:00,19/2/2025 0:00,969.31,0,969.31
INV00126,SR022,CUST107,11/3/2025 0:00,25/4/2025 0:00,16862.76,0,16862.76
INV00131,SR022,CUST009,10/8/2024 0:00,9/9/2024 0:00,8279.97,4139.98,4139.99
INV00133,SR022,CUST058,5/12/2025 0:00,19/1/2026 0:00,23705.46,23705.46,0
INV00139,SR022,CUST013,30/8/2023 0:00,29/10/2023 0:00,751.97,751.97,0
INV00142,SR022,CUST009,11/3/2025 0:00,25/4/2025 0:00,15755.89,11816.92,3938.97
INV00143,SR022,CUST050,11/8/2024 0:00,10/9/2024 0:00,24757.67,6189.42,18568.25
INV00147,SR022,CUST029,20/5/2025 0:00,4/7/2025 0:00,11348.55,0,11348.55
INV00149,SR022,CUST038,2/5/2023 0:00,16/6/2023 0:00,8912.97,0,8912.97
INV00150,SR022,CUST083,23/5/2023 0:00,7/7/2023 0:00,20947.01,5236.75,15710.26
INV00156,SR022,CUST116,26/9/2024 0:00,26/10/2024 0:00,2762.83,2762.83,0
INV00177,SR022,CUST013,4/9/2025 0:00,3/11/2025 0:00,10358.95,2589.74,7769.21
INV00180,SR022,CUST058,28/3/2023 0:00,12/5/2023 0:00,22774.79,22774.79,0
INV00194,SR022,CUST025,18/12/2025 0:00,17/1/2026 0:00,7848.58,3924.29,3924.29
INV00195,SR022,CUST056,12/7/2025 0:00,26/8/2025 0:00,15104.01,0,15104.01
INV00197,SR022,CUST038,4/2/2023 0:00,5/4/2023 0:00,4527.94,4527.94,0
INV00200,SR022,CUST058,19/12/2023 0:00,2/2/2024 0:00,22609.12,0,22609.12
INV00208,SR022,CUST080,30/5/2024 0:00,14/7/2024 0:00,22510.47,0,22510.47
INV00249,SR022,CUST058,28/1/2023 0:00,14/3/2023 0:00,9095.07,0,9095.07
INV00251,SR022,CUST050,18/9/2023 0:00,2/11/2023 0:00,20240.01,5060,15180.01
INV00269,SR022,CUST029,14/6/2023 0:00,14/7/2023 0:00,13523.52,13523.52,0
INV00270,SR017,CUST013,1/11/2023 0:00,31/12/2023 0:00,1300.15,1300.15,0
INV00278,SR017,CUST025,9/10/2023 0:00,8/11/2023 0:00,2177.04,1088.52,1088.52
INV00281,SR017,CUST056,29/4/2023 0:00,13/6/2023 0:00,15513.5,0,15513.5
INV00287,SR017,CUST120,5/10/2025 0:00,4/12/2025 0:00,10378.59,10378.59,0
INV00328,SR017,CUST083,28/7/2024 0:00,11/9/2024 0:00,21194.31,21194.31,0
INV00354,SR017,CUST050,25/8/2025 0:00,24/9/2025 0:00,1131.36,565.68,565.68
INV00375,SR017,CUST038,9/6/2025 0:00,24/7/2025 0:00,16712.11,0,16712.11
INV00378,SR017,CUST038,21/1/2023 0:00,20/2/2023 0:00,6228.41,0,6228.41
INV00379,SR017,CUST050,11/2/2024 0:00,12/3/2024 0:00,1080.84,0,1080.84
INV00389,SR017,CUST038,21/5/2023 0:00,20/7/2023 0:00,14561.77,14561.77,0
INV00399,SR017,CUST029,31/10/2024 0:00,30/12/2024 0:00,24358.11,12179.06,12179.05
INV00402,SR017,CUST056,5/10/2024 0:00,4/12/2024 0:00,17881.25,13410.94,4470.31
INV00414,SR017,CUST107,12/7/2024 0:00,11/8/2024 0:00,23294.76,23294.76,0
INV00422,SR017,CUST080,10/9/2025 0:00,10/10/2025 0:00,1756.7,0,1756.7
INV00431,SR017,CUST056,25/10/2024 0:00,24/11/2024 0:00,19123.94,0,19123.94
INV00432,SR017,CUST025,14/6/2024 0:00,14/7/2024 0:00,4270.55,1067.64,3202.91
INV00439,SR017,CUST050,3/8/2024 0:00,2/10/2024 0:00,1349.48,0,1349.48
INV00469,SR017,CUST056,14/3/2023 0:00,13/5/2023 0:00,21719.49,0,21719.49
INV00471,SR017,CUST107,29/12/2025 0:00,27/2/2026 0:00,11958.19,11958.19,0
INV00485,SR017,CUST056,16/1/2024 0:00,16/3/2024 0:00,20550.32,0,20550.32
INV00493,SR017,CUST002,23/10/2024 0:00,7/12/2024 0:00,21706.28,21706.28,0
INV00498,SR017,CUST056,27/7/2023 0:00,25/9/2023 0:00,21248.74,21248.74,0
INV00505,SR017,CUST107,1/11/2025 0:00,16/12/2025 0:00,11012.03,5506.02,5506.01
INV00509,SR017,CUST038,25/8/2023 0:00,24/10/2023 0:00,17462.68,0,17462.68
INV00526,SR017,CUST025,25/4/2024 0:00,24/6/2024 0:00,2499.17,1249.58,1249.59
INV00528,SR017,CUST013,18/1/2025 0:00,4/3/2025 0:00,1182.38,886.79,295.59
INV00530,SR017,CUST025,7/12/2023 0:00,21/1/2024 0:00,10946.76,0,10946.76
INV00547,SR017,CUST083,16/8/2024 0:00,30/9/2024 0:00,4010.4,2005.2,2005.2
INV00557,SR017,CUST056,19/7/2025 0:00,18/8/2025 0:00,7747.69,3873.84,3873.85
INV00579,SR017,CUST009,8/5/2023 0:00,22/6/2023 0:00,3396.36,2547.27,849.09
INV00600,SR017,CUST120,1/4/2024 0:00,16/5/2024 0:00,24689.74,0,24689.74
INV00629,SR017,CUST038,3/9/2023 0:00,2/11/2023 0:00,21324,0,21324
INV00634,SR017,CUST107,6/3/2023 0:00,5/5/2023 0:00,12223.03,0,12223.03
INV00638,SR017,CUST050,7/5/2024 0:00,6/6/2024 0:00,1897.16,1897.16,0
INV00639,SR017,CUST120,4/12/2023 0:00,3/1/2024 0:00,3084.34,0,3084.34
INV00645,SR017,CUST002,11/5/2024 0:00,10/7/2024 0:00,1518.68,0,1518.68
INV00646,SR017,CUST013,30/11/2024 0:00,29/1/2025 0:00,12704.18,0,12704.18
INV00648,SR017,CUST002,3/12/2024 0:00,17/1/2025 0:00,6681.64,0,6681.64
INV00655,SR017,CUST009,16/8/2024 0:00,15/10/2024 0:00,9438.15,0,9438.15
INV00659,SR016,CUST038,7/7/2024 0:00,6/8/2024 0:00,17692.59,17692.59,0
INV00669,SR016,CUST050,29/1/2023 0:00,30/3/2023 0:00,17053.74,17053.74,0
INV00672,SR016,CUST120,20/8/2023 0:00,19/10/2023 0:00,11627.5,11627.5,0
INV00674,SR016,CUST009,15/12/2024 0:00,29/1/2025 0:00,23400.88,11700.44,11700.44
INV00697,SR016,CUST083,28/5/2023 0:00,12/7/2023 0:00,20436.22,0,20436.22
INV00714,SR016,CUST038,9/7/2025 0:00,7/9/2025 0:00,15083.13,15083.13,0
INV00720,SR016,CUST025,15/4/2025 0:00,30/5/2025 0:00,2442.37,1221.18,1221.19
INV00741,SR016,CUST116,2/7/2023 0:00,16/8/2023 0:00,3546.47,3546.47,0
INV00744,SR016,CUST029,4/5/2023 0:00,3/7/2023 0:00,4840.26,0,4840.26
INV00746,SR016,CUST116,28/2/2025 0:00,14/4/2025 0:00,1487,743.5,743.5
INV00751,SR016,CUST029,2/5/2023 0:00,1/7/2023 0:00,16970.14,12727.6,4242.54
INV00752,SR016,CUST038,8/2/2023 0:00,9/4/2023 0:00,12291.31,9218.48,3072.83
INV00767,SR016,CUST038,23/10/2024 0:00,7/12/2024 0:00,9888.78,4944.39,4944.39
INV00768,SR016,CUST013,23/8/2023 0:00,7/10/2023 0:00,5800.15,2900.08,2900.07
INV00775,SR016,CUST056,11/3/2024 0:00,10/5/2024 0:00,20094.69,0,20094.69
INV00777,SR016,CUST029,29/3/2023 0:00,28/4/2023 0:00,20735.34,0,20735.34
INV00780,SR016,CUST029,5/10/2023 0:00,19/11/2023 0:00,15164.79,15164.79,0
INV00785,SR016,CUST002,19/1/2023 0:00,5/3/2023 0:00,5901.95,0,5901.95
INV00800,SR016,CUST038,11/7/2025 0:00,10/8/2025 0:00,9974.32,0,9974.32
